sentence,label
"Product is Live animal priority tracking, specialized airflow ventilation matrix, aur border par e-Way bill validation expires in 6 hours, immediate re-verification needed dikhana hoga.",COMPLIANCE_NOTE
High-value target load hai.,VEHICLE_REQUIREMENT
Material details: Frozen Food (Ready-to-Eat Meals).,HANDLING_INSTRUCTION
"Route map setting: NH-48 strictly, avoid interior state highways due to checkpost delays.",ROUTE_RESTRICTION
Strict unloading timing: Within 2 hours max (Urgent replenishment).,DEADLINE_SET
"Setup Ventilated container, stack max 4 crates high checks, and checkpost processing ke liye e-Way bill validation expires in 6 hours, immediate re-verification needed verified hona chahiye.",COMPLIANCE_NOTE
"Suno driver saab, Frozen Food (Ready-to-Eat Meals) ka load hamesha critical hota hai.",DEADLINE_SET
"Avoid city flyovers, follow heavy transport corridor corridor hi lena and secure velocity maintain karke Strictly before 11:00 AM launch event tak report karo.",DEADLINE_SET
"Product is Highly Fragile medical diagnostic components, strict vibration sensor logs, aur border par TREM Card (Transport Emergency Card) required, valid PUC on board dikhana hoga.",HANDLING_INSTRUCTION
"Sir, ye logistics move urgent hai.",DEADLINE_SET
"Route path: State Highway 14 network only, avoid water-logged underpass.",ROUTE_RESTRICTION
Deadlines: By evening 04:30 PM.,DEADLINE_SET
"Shock-sensitive, air-suspension trailer routing protocol lagao aur factory checkpost pe APMC state mandi transit token sheet approval logs verified clear karwana.",DEADLINE_SET
"Suno driver saab, Poultry Feed Bags ka load hamesha critical hota hai.",DEADLINE_SET
"Expressway system layout only, check under-clearance lines corridor hi lena and secure velocity maintain karke Within 4 hours express timeline tak report karo.",DEADLINE_SET
"Product is HAZMAT Non-Flammable Gas Class 2, high pressure locks verification, aur border par E-way Bill cross-verification active matching inventory code dikhana hoga.",COMPLIANCE_NOTE
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: Direct express route, no unauthorized stops.",ROUTE_RESTRICTION
Strict unloading timing: By morning 09:00 AM.,DEADLINE_SET
"Setup Standard palletized distribution, avoid stacking near wet cargo checks, and checkpost processing ke liye Animal husbandry product verification transit slip active in folder verified hona chahiye.",ROUTE_RESTRICTION
Consignment category: Automotive Parts (Engine Blocks).,COMPLIANCE_NOTE
"State Highway 14 network only, avoid water-logged underpass track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Within 4 hours express timeline.,DEADLINE_SET
"Take care of Corrosive substance, personal protective equipment for crew mandatory.",DEADLINE_SET
Keep Active digital e-Way Bill tracking map enabled on dispatcher console handy on dashboard.,COMPLIANCE_NOTE
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: Smooth asphalt highway only, skip rough diversion bypass.",ROUTE_RESTRICTION
Strict unloading timing: Within 3 hours express delivery window.,DEADLINE_SET
"Setup High volume, lightweight boxes, clean/dry container interior checks, and checkpost processing ke liye Loading challan and toll receipts for reimbursement verification verified hona chahiye.",VEHICLE_REQUIREMENT
"Bhai, Frozen Food (Ice Cream Stock) ka critical consignment hai.",HANDLING_INSTRUCTION
"Route me Strictly follow high load ODC clearance maps, avoid low utility wires follow karna aur By late evening tak deliver kar dena.",DEADLINE_SET
"Chilled container (Maintain 14°C to 18°C), zero moisture drop maintain rakhna, checkpost pe Temperature Log Sheet mandatory for unloading clearance check hoga.",VEHICLE_REQUIREMENT
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
Location ke liye Stick to designated dangerous goods transit pathways ka use karein aur Strictly before 11:00 AM launch event tak har haal me pahuchein.,DEADLINE_SET
"HAZMAT Class 3, Spark-proof kit mandatory in cabin ka khyal rakhna, MSDS sheet attached with physical dispatch checklist data sath hona chahiye.",COMPLIANCE_NOTE
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
"Location ke liye Shortest market connection lane, bypass checkpoint lines ka use karein aur By late evening tak har haal me pahuchein.",DEADLINE_SET
"Moisture-sensitive, individual vacuum packing protection ka khyal rakhna, Retail Invoice & Signed Delivery Acknowledgement Form required sath hona chahiye.",COMPLIANCE_NOTE
"Sir, ye logistics move urgent hai.",DEADLINE_SET
"Route path: Smooth surfaces only, strictly avoid under-construction bypass roads.",ROUTE_RESTRICTION
Deadlines: Morning 11:00 AM sharp.,DEADLINE_SET
"Refrigerated (Maintain 2°C to 8°C) protocol lagao aur factory checkpost pe Breakage liability clause signed, e-Way Bill attached with documents clear karwana.",COMPLIANCE_NOTE
"Bhai, Frozen Food (Frozen Meat Patties) ka critical consignment hai.",HANDLING_INSTRUCTION
Route me Avoid waterlogging-prone low underpasses completely follow karna aur By morning 08:00 AM tak deliver kar dena.,DEADLINE_SET
"High Value, Tamper-evident digital seals, fragile handling maintain rakhna, checkpost pe Loading challan and toll receipts for reimbursement verification check hoga.",DEADLINE_SET
Consignment category: Frozen Food (Frozen Meat Patties).,HANDLING_INSTRUCTION
"NH-48 corridor only, strictly avoid city traffic bottlenecks track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Before afternoon 12:30 PM.,DEADLINE_SET
"Take care of Highly Fragile, Air-suspension vehicle tracking required.",DEADLINE_SET
Keep APMC state mandi transit token sheet approval logs verified handy on dashboard.,DEADLINE_SET
"Suno driver saab, Pharmaceuticals (Insulin Pens) ka load hamesha critical hota hai.",DEADLINE_SET
"Avoid residential areas, stick to notified commercial belts corridor hi lena and secure velocity maintain karke By morning 08:00 AM tak report karo.",DEADLINE_SET
"Product is Temperature sensitive, clean crates requirement, aur border par TREM Card (Transport Emergency Card) required, valid PUC on board dikhana hoga.",HANDLING_INSTRUCTION
Consignment category: Industrial Chemical (Sulfuric Acid Tanker).,COMPLIANCE_NOTE
"No low-clearance bridges, follow approved ODC route map track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Before 01:00 PM afternoon.,DEADLINE_SET
"Take care of Scratch-proofing blanket layers, corner edge bumpers installed.",DEADLINE_SET
Keep Animal husbandry product verification transit slip active in folder handy on dashboard.,HANDLING_INSTRUCTION
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
Location ke liye Avoid broken concrete pathways and rough diversion patches entirely ka use karein aur Within 4 hours express timeline tak har haal me pahuchein.,DEADLINE_SET
"Class 3 Flammable Liquid, zero ignition source zone ka khyal rakhna, NHAI heavy cargo dimension clearance permit active in fleet system sath hona chahiye.",DEADLINE_SET
"Bhai, Medical Gas Cylinders (Oxygen) ka critical consignment hai.",COMPLIANCE_NOTE
"Route me Direct express route, no unauthorized stops follow karna aur Strictly before 07:30 AM tak deliver kar dena.",DEADLINE_SET
"Shock-sensitive cargo, high-security padlock, fragile maintain rakhna, checkpost pe Transit Cover Insurance Copy & Custom Invoice record active check hoga.",HANDLING_INSTRUCTION
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: Direct highway line, bypass chaotic weekend markets.",ROUTE_RESTRICTION
Strict unloading timing: Early morning before 04:00 AM.,DEADLINE_SET
"Setup Vitrified layout, palletizing tight bracing required checks, and checkpost processing ke liye Special ODC Permission from NHAI, Form 9 active in system verified hona chahiye.",ROUTE_RESTRICTION
"Sir, ye logistics move urgent hai.",DEADLINE_SET
Route path: Dedicated emergency clearance route protocols.,ROUTE_RESTRICTION
Deadlines: Before 01:00 PM afternoon.,DEADLINE_SET
"Overhanging load, red flag and night reflector marking required protocol lagao aur factory checkpost pe Export Shipping Bill & Temperature Log Sheet required at port terminal clear karwana.",HANDLING_INSTRUCTION
Consignment category: Pharmaceuticals (Antibiotic Liquids).,COMPLIANCE_NOTE
"NH-48 strictly, avoid interior state highways due to checkpost delays track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Within 3 hours express delivery window.,DEADLINE_SET
"Take care of Fragile glassware protocol, strict vertical alignment tracking.",DEADLINE_SET
Keep Medical Supply Emergency Priority Authorization Document Pass verified handy on dashboard.,HANDLING_INSTRUCTION
"Suno driver saab, Construction Material (Granite Slabs) ka load hamesha critical hota hai.",DEADLINE_SET
"Bypass congested market zones completely, use highway loop rings corridor hi lena and secure velocity maintain karke Strictly before 07:30 AM tak report karo.",DEADLINE_SET
"Product is Moisture prevention, keep gunny bags well-ventilated, aur border par Transit Cover Insurance Copy & Custom Invoice record active dikhana hoga.",HANDLING_INSTRUCTION
High-value target load hai.,VEHICLE_REQUIREMENT
Material details: Frozen Food (Frozen Prawns for Export).,HANDLING_INSTRUCTION
"Route map setting: No low-clearance bridges, follow approved ODC route map.",ROUTE_RESTRICTION
Strict unloading timing: Within 24 hours transit window.,DEADLINE_SET
"Setup Standard palletized distribution, avoid stacking near wet cargo checks, and checkpost processing ke liye Excise Challan & Triplicate Invoice Copy checked post loading verified hona chahiye.",COMPLIANCE_NOTE
"Suno driver saab, Poultry Feed Bags ka load hamesha critical hota hai.",DEADLINE_SET
"State Highway 10 only, avoid central blockades/protest routes corridor hi lena and secure velocity maintain karke Within 6 hours window tak report karo.",ROUTE_RESTRICTION
"Product is Deep Freeze (-20°C), continuous temperature data logging, aur border par Transit Cover Insurance Copy & Custom Invoice record active dikhana hoga.",HANDLING_INSTRUCTION
"Dekho bhai, Heavy Machinery (Industrial Excavator Part) loaded hai gaadi me.",VEHICLE_REQUIREMENT
"Ring road mat lena, Avoid city flyovers, follow heavy transport corridor safe rahega.",ROUTE_RESTRICTION
Subah Before 08:30 AM early slot se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal Vitrified layout, palletizing tight bracing required hai, and custom pe Export Shipping Bill & Temperature Log Sheet required at port terminal dikhana padega.",HANDLING_INSTRUCTION
Attention driver saab: Construction Material (White Cement Bags) delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly Smooth surfaces only, strictly avoid under-construction bypass roads se jana hai.",ROUTE_RESTRICTION
Unloading target Within 8 hours maximum delivery target hai.,DEADLINE_SET
"Heavy Load, Secure Tie-Downs, anti-rust tarp covering instructions follow karo aur Weight Bridge Slip (Kanta Parchi) mandatory at entry ready rakho.",VEHICLE_REQUIREMENT
"Bhai, Frozen Food (Ice Cream Stock) ka critical consignment hai.",HANDLING_INSTRUCTION
Route me Bypass local market traffic zones completely follow karna aur Within 4 hours express timeline tak deliver kar dena.,DEADLINE_SET
"Corrosive substance, personal protective equipment for crew mandatory maintain rakhna, checkpost pe TREM Card (Transport Emergency Card) required, valid PUC on board check hoga.",DEADLINE_SET
"Suno driver saab, Industrial Gas (Compressed Nitrogen) ka load hamesha critical hota hai.",DEADLINE_SET
"Shortest market connection lane, bypass checkpoint lines corridor hi lena and secure velocity maintain karke Within 24 hours transit window tak report karo.",DEADLINE_SET
"Product is Deep Freeze (-20°C), continuous temperature data logging, aur border par Loading challan and toll receipts for reimbursement verification dikhana hoga.",HANDLING_INSTRUCTION
"Dekho bhai, Construction Material (Ceramic Tiles) loaded hai gaadi me.",DEADLINE_SET
"Ring road mat lena, Strictly follow high load ODC clearance maps, avoid low utility wires safe rahega.",ROUTE_RESTRICTION
Subah Strictly before 10:00 AM se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal Temperature sensitive, clean crates requirement hai, and custom pe Agricultural Produce Marketing Committee (APMC) tax slip verified dikhana padega.",DEADLINE_SET
"Sir, ye logistics move urgent hai.",DEADLINE_SET
Cargo: Construction Material (Ceramic Tiles).,DEADLINE_SET
"Route path: Avoid city flyovers, follow heavy transport corridor.",ROUTE_RESTRICTION
Deadlines: Before afternoon 01:00 PM.,DEADLINE_SET
"Heavy weight balanced vertical blocks, lock steel clamp array protocol lagao aur factory checkpost pe Retail Invoice & Signed Delivery Acknowledgement Form required clear karwana.",DEADLINE_SET
Consignment category: E-Commerce Electronics (Smartphones).,COMPLIANCE_NOTE
"Direct highway line, bypass chaotic weekend markets track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Within 5 hours absolute transit limit.,DEADLINE_SET
"Take care of Over-Dimensional Cargo (ODC), Escort vehicle required.",DEADLINE_SET
Keep Pollution Under Control (PUC) & Emergency Response Plan copy present handy on dashboard.,HANDLING_INSTRUCTION
"Bhai, Frozen Food (Ready-to-Eat Meals) ka critical consignment hai.",HANDLING_INSTRUCTION
"Route me Avoid central flyovers, follow hazardous logistics ring follow karna aur Before afternoon 01:00 PM tak deliver kar dena.",DEADLINE_SET
"Enclosed car carrier, hydraulic lift usage, zero scratches protocol maintain rakhna, checkpost pe Excise Challan & Triplicate Invoice Copy checked post loading check hoga.",COMPLIANCE_NOTE
"Dekho bhai, Industrial Gas (Compressed Argon Tank) loaded hai gaadi me.",VEHICLE_REQUIREMENT
"Ring road mat lena, Strictly follow high load ODC clearance maps, avoid low utility wires safe rahega.",ROUTE_RESTRICTION
Subah Within 3 hours express delivery window se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal Deep Freeze (-18°C), Fragile packaging hai, and custom pe OTP Verification on Delivery, e-Way Bill status must be Active dikhana padega.",COMPLIANCE_NOTE
"Sir, ye logistics move urgent hai.",DEADLINE_SET
"Route path: Shortest state highway links, skip city commercial bottlenecks.",ROUTE_RESTRICTION
Deadlines: Within 36 hours transit window.,DEADLINE_SET
"HAZMAT Class 9, Temperature monitored, dry zone packaging protocol lagao aur factory checkpost pe e-Way Bill expires tonight, Form 9 required at state border checkpost clear karwana.",HANDLING_INSTRUCTION
"Sir, ye logistics move urgent hai.",DEADLINE_SET
"Route path: Smooth surfaces only, strictly avoid under-construction bypass roads.",ROUTE_RESTRICTION
Deadlines: Before afternoon 01:00 PM.,DEADLINE_SET
"Highly Flammable risk, double fire-retardant tarpaulin used protocol lagao aur factory checkpost pe Gate Pass & Triplicate Invoice copy needed at factory gate clear karwana.",COMPLIANCE_NOTE
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
"Location ke liye State Highway 11 pathway corridor, avoid central local blockades ka use karein aur By evening (Before 06:00 PM) tak har haal me pahuchein.",DEADLINE_SET
"Overhanging load, red flag and night reflector marking required ka khyal rakhna, Retail Invoice and Signed Inward Delivery Acknowledgement verified sath hona chahiye.",COMPLIANCE_NOTE
Consignment category: Construction Material (Granite Slabs).,COMPLIANCE_NOTE
"Expressway system layout only, check under-clearance lines track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is By evening 06:30 PM.,DEADLINE_SET
"Take care of Deep Freeze (-20°C), continuous temperature data logging.",DEADLINE_SET
"Keep Subsidy claim challan copy, Government allocation order form verified handy on dashboard.",COMPLIANCE_NOTE
"Bhai, Automotive Parts (Clutch Assemblies) ka critical consignment hai.",COMPLIANCE_NOTE
"Route me Avoid newly laid asphalt patches, follow stable industrial bypass follow karna aur Before afternoon 01:00 PM tak deliver kar dena.",DEADLINE_SET
"Chilled container (Maintain 14°C to 18°C), zero moisture drop maintain rakhna, checkpost pe Weight Bridge Slip (Kanta Parchi) mandatory at entry check hoga.",VEHICLE_REQUIREMENT
High-value target load hai.,VEHICLE_REQUIREMENT
Material details: Frozen Food (Frozen Fish Fillets).,HANDLING_INSTRUCTION
"Route map setting: Standard distributor route, local city limits.",ROUTE_RESTRICTION
Strict unloading timing: Night delivery only (11:00 PM - 04:00 AM).,DEADLINE_SET
"Setup Overhanging load, red flag and night reflector marking required checks, and checkpost processing ke liye Breakage liability clause signed, e-Way Bill attached with documents verified hona chahiye.",COMPLIANCE_NOTE
"Suno driver saab, E-Commerce Electronics (Smartphones) ka load hamesha critical hota hai.",DRIVER_ALERT
Bypass local market traffic zones completely corridor hi lena and secure velocity maintain karke Within 2 hours express emergency routing schedule tak report karo.,DEADLINE_SET
"Product is Chilled container (Maintain 14°C to 18°C), zero moisture drop, aur border par Animal husbandry product verification transit slip active in folder dikhana hoga.",ROUTE_RESTRICTION
"Suno driver saab, Automotive Parts (Wiring Harnesses) ka load hamesha critical hota hai.",DEADLINE_SET
"Wide national highways only, no narrow toll lanes corridor hi lena and secure velocity maintain karke Within 48 hours long-haul transit parameters tak report karo.",DEADLINE_SET
"Product is Heavy stack, weatherproof multi-layer covering mandatory, aur border par Pollution Under Control (PUC) & Emergency Response Plan copy present dikhana hoga.",COMPLIANCE_NOTE
"Dekho bhai, Frozen Food (Ready-to-Eat Meals) loaded hai gaadi me.",HANDLING_INSTRUCTION
"Ring road mat lena, High-security logistics route, avoid dark zones/isolated halts safe rahega.",ROUTE_RESTRICTION
Subah Morning slot (09:30 AM - 12:00 PM) se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal HAZMAT Non-Flammable Gas Class 2, high pressure locks verification hai, and custom pe Retail Invoice and Signed Inward Delivery Acknowledgement verified dikhana padega.",DEADLINE_SET
"Bhai, Pharmaceuticals (Oncology Infusion Bags) ka critical consignment hai.",COMPLIANCE_NOTE
"Route me State Highway 10 only, avoid central blockades/protest routes follow karna aur Early morning before 04:00 AM tak deliver kar dena.",DEADLINE_SET
"Chilled container (Maintain 14°C to 18°C), zero moisture drop maintain rakhna, checkpost pe Daily Supply Token and Transit Challan verified check hoga.",COMPLIANCE_NOTE
"Dekho bhai, Poultry Eggs Cargo loaded hai gaadi me.",VEHICLE_REQUIREMENT
"Ring road mat lena, Shortest state highway links, skip city commercial bottlenecks safe rahega.",ROUTE_RESTRICTION
Subah By late evening se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal HAZMAT Class 3, Spark-proof kit mandatory in cabin hai, and custom pe e-Way Bill must match physical bundle count exactly at border check dikhana padega.",COMPLIANCE_NOTE
"Sir, ye logistics move urgent hai.",DEADLINE_SET
Cargo: Automotive Parts (Drive Shafts).,VEHICLE_REQUIREMENT
"Route path: No low-clearance bridges, follow approved ODC route map.",ROUTE_RESTRICTION
Deadlines: Strictly before 09:00 AM.,DEADLINE_SET
"HAZMAT Non-Flammable Gas Class 2, high pressure locks verification protocol lagao aur factory checkpost pe Excise Challan & Triplicate Invoice Copy checked post loading clear karwana.",COMPLIANCE_NOTE
Consignment category: Frozen Food (Frozen Meat Patties).,HANDLING_INSTRUCTION
"Industrial corridor highway only, skip residential zones track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is By evening 04:30 PM.,DEADLINE_SET
"Take care of Enclosed car carrier, hydraulic lift usage, zero scratches protocol.",DEADLINE_SET
Keep NHAI heavy cargo dimension clearance permit active in fleet system handy on dashboard.,HANDLING_INSTRUCTION
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: Smooth asphalt highway only, skip rough diversion bypass.",ROUTE_RESTRICTION
Strict unloading timing: Within 2 hours max (Urgent replenishment).,DEADLINE_SET
"Setup Vitrified layout, palletizing tight bracing required checks, and checkpost processing ke liye Temperature Log Sheet mandatory for unloading clearance verified hona chahiye.",HANDLING_INSTRUCTION
"Suno driver saab, Pharmaceuticals (Antibiotic Liquids) ka load hamesha critical hota hai.",DEADLINE_SET
"Avoid newly laid asphalt patches, follow stable industrial bypass corridor hi lena and secure velocity maintain karke Before afternoon 01:00 PM tak report karo.",DEADLINE_SET
"Product is Vitrified layout, palletizing tight bracing required, aur border par MSDS sheet attached with physical dispatch checklist data dikhana hoga.",COMPLIANCE_NOTE
"Suno driver saab, FMCG Goods (Soap & Detergents Bulk) ka load hamesha critical hota hai.",DEADLINE_SET
"State Highway 11 pathway corridor, avoid central local blockades corridor hi lena and secure velocity maintain karke Within 6 hours window tak report karo.",DEADLINE_SET
"Product is Moisture prevention, keep gunny bags well-ventilated, aur border par Loading challan and toll receipts for reimbursement verification dikhana hoga.",HANDLING_INSTRUCTION
Consignment category: Pharmaceuticals (Insulin Pens).,COMPLIANCE_NOTE
"Avoid newly laid asphalt patches, follow stable industrial bypass track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Within 3 days (Long haul).,DEADLINE_SET
"Take care of Fragile glassware protocol, strict vertical alignment tracking.",DEADLINE_SET
Keep Transit Cover Insurance Copy & Custom Invoice record active handy on dashboard.,HANDLING_INSTRUCTION
"Suno driver saab, Frozen Food (Ice Cream Stock) ka load hamesha critical hota hai.",HANDLING_INSTRUCTION
Bypass local market traffic zones completely corridor hi lena and secure velocity maintain karke Within 4 hours express timeline tak report karo.,DEADLINE_SET
"Product is Highly Fragile, Air-suspension vehicle tracking required, aur border par Excise Challan & Triplicate Invoice Copy checked post loading dikhana hoga.",COMPLIANCE_NOTE
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
"Location ke liye Mumbai-Pune Expressway only, minimize transit jolts ka use karein aur Early morning before 04:00 AM tak har haal me pahuchein.",DEADLINE_SET
"Shock-sensitive cargo, high-security padlock, fragile ka khyal rakhna, NHAI Special Over-weight Permission, Form 9 active in portal sath hona chahiye.",HANDLING_INSTRUCTION
Attention driver saab: Construction Steel (TMT Bars) delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly Standard distributor route, local city limits se jana hai.",ROUTE_RESTRICTION
Unloading target Before 01:00 PM afternoon hai.,DEADLINE_SET
"Heavy weight balanced vertical blocks, lock steel clamp array instructions follow karo aur Medical Supply Emergency Priority Authorization Document Pass verified ready rakho.",DEADLINE_SET
"Sir, ye logistics move urgent hai.",DEADLINE_SET
"Route path: Direct expressway routing, avoid long daylight congestion points.",ROUTE_RESTRICTION
Deadlines: Afternoon slot (02:00 PM - 05:00 PM).,DEADLINE_SET
"HAZMAT Class 9, Temperature monitored, dry zone packaging protocol lagao aur factory checkpost pe Pollution Under Control (PUC) & Emergency Response Plan copy present clear karwana.",HANDLING_INSTRUCTION
"Sir, ye logistics move urgent hai.",DEADLINE_SET
"Route path: Avoid city flyovers, follow heavy transport corridor.",ROUTE_RESTRICTION
Deadlines: Before 04:00 PM closing.,DEADLINE_SET
"Keep 100% dry, double-layer heavy tarpaulin covering mandatory protocol lagao aur factory checkpost pe Bulk delivery list cross-verified, e-Way Bill copy on dashboard clear karwana.",COMPLIANCE_NOTE
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: Smooth surfaces only, strictly avoid under-construction bypass roads.",ROUTE_RESTRICTION
Strict unloading timing: Before 01:00 PM afternoon.,DEADLINE_SET
"Setup High Value, Tamper-evident digital seals, fragile handling checks, and checkpost processing ke liye Medical Supply Emergency Priority Authorization Document Pass verified verified hona chahiye.",DEADLINE_SET
Consignment category: Heavy Electricals (Power Grid Panels).,COMPLIANCE_NOTE
"Monitored container track route, direct arterial expressway link track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Morning slot (09:30 AM - 12:00 PM).,DEADLINE_SET
"Take care of Class 3 Flammable Liquid, zero ignition source zone.",DEADLINE_SET
Keep MSDS sheet attached with physical dispatch checklist data handy on dashboard.,HANDLING_INSTRUCTION
Attention driver saab: Agricultural Fertilizer (Liquid Organic NPK Canisters) delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly State Highway 11 pathway corridor, avoid central local blockades se jana hai.",ROUTE_RESTRICTION
Unloading target Before 08:30 AM early slot hai.,DEADLINE_SET
"Flammable liquid protocols, strictly No Smoking allowed near the vehicle instructions follow karo aur Animal husbandry product verification transit slip active in folder ready rakho.",DEADLINE_SET
"Bhai, Industrial Transformers (Substation Units) ka critical consignment hai.",COMPLIANCE_NOTE
Route me Dedicated emergency clearance route protocols follow karna aur Before midnight tonight tak deliver kar dena.,DEADLINE_SET
"Fragile, Glassware protocol, side foam padding required maintain rakhna, checkpost pe APMC state mandi transit token sheet approval logs verified check hoga.",DEADLINE_SET
High-value target load hai.,VEHICLE_REQUIREMENT
Material details: Construction Material (Ceramic Tiles).,DEADLINE_SET
"Route map setting: Direct expressway routing, avoid long daylight congestion points.",ROUTE_RESTRICTION
Strict unloading timing: Before 01:00 PM afternoon.,DEADLINE_SET
"Setup Shock-sensitive cargo, high-security padlock, fragile checks, and checkpost processing ke liye Transit Cover Insurance Copy & Custom Invoice record active verified hona chahiye.",HANDLING_INSTRUCTION
Attention driver saab: Pharmaceuticals (Oncology Infusion Bags) delivery ke liye nikal chuka hai.,DEADLINE_SET
"Strictly No highways during peak hours, outer bypass only se jana hai.",ROUTE_RESTRICTION
Unloading target By morning 09:00 AM hai.,DEADLINE_SET
"Moisture prevention, keep gunny bags well-ventilated instructions follow karo aur Gate Pass & Triplicate Invoice copy needed at factory gate ready rakho.",HANDLING_INSTRUCTION
"Bhai, Medical Gas Cylinders (Oxygen) ka critical consignment hai.",COMPLIANCE_NOTE
"Route me Bypass congested market zones completely, use highway loop rings follow karna aur Within 48 hours long-haul transit parameters tak deliver kar dena.",DEADLINE_SET
"No sharp tools for loading, keep base dry maintain rakhna, checkpost pe Transit Cover Insurance Copy & Custom Invoice record active check hoga.",HANDLING_INSTRUCTION
High-value target load hai.,VEHICLE_REQUIREMENT
"Route map setting: Monitored container track route, direct arterial expressway link.",ROUTE_RESTRICTION
Strict unloading timing: Afternoon slot (02:00 PM - 05:00 PM).,DEADLINE_SET
"Setup Scratch-prone, secure individual padding inside container checks, and checkpost processing ke liye OTP verification authorization validation activated on terminal map verified hona chahiye.",VEHICLE_REQUIREMENT
Consignment category: Industrial Chemical (Caustic Soda).,COMPLIANCE_NOTE
"Smooth surfaces only, strictly avoid under-construction bypass roads track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Night delivery only (11:00 PM - 04:00 AM).,DEADLINE_SET
"Take care of Class 3 Flammable Liquid, zero ignition source zone.",DEADLINE_SET
"Keep Special ODC Permission from NHAI, Form 9 active in system handy on dashboard.",HANDLING_INSTRUCTION
Emergency stock replenishment hai driver saab!,DRIVER_ALERT
"Location ke liye Mumbai-Pune Expressway only, minimize transit jolts ka use karein aur Within 48 hours long-haul transit parameters tak har haal me pahuchein.",DEADLINE_SET
"High Value, Tamper-evident digital seals, fragile handling ka khyal rakhna, Phytosanitary Certificate & Custom Clearance Forms attached sath hona chahiye.",DEADLINE_SET
"Sir, ye logistics move urgent hai.",DEADLINE_SET
Route path: Dedicated emergency clearance route protocols.,ROUTE_RESTRICTION
Deadlines: Morning slot (09:00 AM - 11:30 AM).,DEADLINE_SET
"Spill protection sealing framework check, stack limit vertical caps protocol lagao aur factory checkpost pe Retail Invoice and Signed Inward Delivery Acknowledgement verified clear karwana.",DEADLINE_SET
Consignment category: Construction Material (White Cement Bags).,COMPLIANCE_NOTE
"State Highway 14 network only, avoid water-logged underpass track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is By afternoon 03:00 PM.,DEADLINE_SET
"Take care of No sharp tools for loading, keep base dry.",HANDLING_INSTRUCTION
Keep Dairy Processing Plant Token & Quality Clearance Certificate verified handy on dashboard.,HANDLING_INSTRUCTION
Consignment category: E-Commerce (Laptops & Tablets).,COMPLIANCE_NOTE
"Bypass congested market zones completely, use highway loop rings track follow karna delay se bachne ke liye.",ROUTE_RESTRICTION
Delivery window is Night delivery only (11:00 PM - 04:00 AM).,DEADLINE_SET
"Take care of Deep Freeze (-20°C), continuous temperature data logging.",DEADLINE_SET
Keep Gate Pass & Triplicate Invoice copy needed at factory gate handy on dashboard.,HANDLING_INSTRUCTION
"Sir, ye logistics move urgent hai.",DEADLINE_SET
Cargo: Frozen Food (Frozen Prawns for Export).,HANDLING_INSTRUCTION
"Route path: Shortest market connection lane, bypass checkpoint lines.",ROUTE_RESTRICTION
Deadlines: Afternoon slot (01:30 PM - 04:30 PM).,DEADLINE_SET
"Moisture prevention, keep gunny bags well-ventilated protocol lagao aur factory checkpost pe e-Way Bill must match physical bundle count exactly at border check clear karwana.",COMPLIANCE_NOTE
"Dekho bhai, Construction Steel (TMT Bars) loaded hai gaadi me.",VEHICLE_REQUIREMENT
"Ring road mat lena, Mumbai-Pune Expressway only, minimize transit jolts safe rahega.",ROUTE_RESTRICTION
Subah Morning slot (09:30 AM - 12:00 PM) se pehle hub pahuchega toh achha hai.,DEADLINE_SET
"Maal Flammable liquid protocols, strictly No Smoking allowed near the vehicle hai, and custom pe Pollution Under Control (PUC) & Emergency Response Plan copy present dikhana padega.",DEADLINE_SET
